Facility ID,Facility Name,Address_x,City/Town_x,State,ZIP Code_x,County/Parish_x,Telephone Number_x,Measure ID,Measure Name,Compared to National,Denominator_x,Score,Lower Estimate_x,Higher Estimate_x,Footnote,Start Date_x,End Date_x,Payment Measure Name,Address_y,City/Town_y,ZIP Code_y,County/Parish_y,Telephone Number_y,Payment Measure ID,Payment Category,Denominator_y,Payment,Lower Estimate_y,Higher Estimate_y,Payment Footnote,Value of Care Display ID,Value of Care Display Name,Value of Care Category,Value of Care Footnote,Start Date_y,End Date_y,Color
220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,2120,SUFFOLK,(617) 754-5800,MORT_30_AMI,Death rate for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2019,06/30/2022,Payment for heart attack patients,125 PARKER HILL AVENUE,BOSTON,2120,SUFFOLK,(617) 754-5800,PAYM_30_AMI,Not Available,Not Available,Not Available,Not Available,Not Available,5,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,2120,SUFFOLK,(617) 754-5800,MORT_30_HF,Death rate for heart failure patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart failure patients,125 PARKER HILL AVENUE,BOSTON,2120,SUFFOLK,(617) 754-5800,PAYM_30_HF,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Not Available,13,07/01/2019,06/30/2022,lightgrey
220088,NEW ENGLAND BAPTIST HOSPITAL,125 PARKER HILL AVENUE,BOSTON,MA,2120,SUFFOLK,(617) 754-5800,MORT_30_PN,Death rate for pneumonia patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2019,06/30/2022,Payment for pneumonia patients,125 PARKER HILL AVENUE,BOSTON,2120,SUFFOLK,(617) 754-5800,PAYM_30_PN,Not Available,Not Available,Not Available,Not Available,Not Available,5,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,1757,WORCESTER,(508) 473-1190,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,172,3.4,2.1,5.6,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,14 PROSPECT STREET,MILFORD,1757,WORCESTER,(508) 473-1190,PAYM_90_HIP_KNEE,Greater Than the National Average Payment,171,"$23,096","$21,680","$24,531",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Higher Payment,,04/01/2019,03/31/2022,lightgrey
220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,1757,WORCESTER,(508) 473-1190,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,74,11.4,8.7,14.7,,07/01/2019,06/30/2022,Payment for heart attack patients,14 PROSPECT STREET,MILFORD,1757,WORCESTER,(508) 473-1190,PAYM_30_AMI,No Different Than the National Average Payment,66,"$27,156","$23,901","$30,636",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,1757,WORCESTER,(508) 473-1190,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,506,9.9,7.8,12.2,,07/01/2019,06/30/2022,Payment for heart failure patients,14 PROSPECT STREET,MILFORD,1757,WORCESTER,(508) 473-1190,PAYM_30_HF,No Different Than the National Average Payment,497,"$18,610","$17,550","$19,713",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220090,MILFORD REGIONAL MEDICAL CENTER,14 PROSPECT STREET,MILFORD,MA,1757,WORCESTER,(508) 473-1190,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,469,15.6,13.1,18.6,,07/01/2019,06/30/2022,Payment for pneumonia patients,14 PROSPECT STREET,MILFORD,1757,WORCESTER,(508) 473-1190,PAYM_30_PN,No Different Than the National Average Payment,446,"$20,196","$19,102","$21,311",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220095,HEYWOOD HOSPITAL,242 GREEN STREET,GARDNER,MA,1440,WORCESTER,(978) 632-3420,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,60,2.9,1.6,5.1,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,242 GREEN STREET,GARDNER,1440,WORCESTER,(978) 632-3420,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,60,"$22,970","$20,820","$25,383",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220095,HEYWOOD HOSPITAL,242 GREEN STREET,GARDNER,MA,1440,WORCESTER,(978) 632-3420,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,242 GREEN STREET,GARDNER,1440,WORCESTER,(978) 632-3420,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
220095,HEYWOOD HOSPITAL,242 GREEN STREET,GARDNER,MA,1440,WORCESTER,(978) 632-3420,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,161,12,8.8,16.3,,07/01/2019,06/30/2022,Payment for heart failure patients,242 GREEN STREET,GARDNER,1440,WORCESTER,(978) 632-3420,PAYM_30_HF,No Different Than the National Average Payment,155,"$20,112","$18,332","$22,113",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220095,HEYWOOD HOSPITAL,242 GREEN STREET,GARDNER,MA,1440,WORCESTER,(978) 632-3420,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,157,19.3,14.7,24.6,,07/01/2019,06/30/2022,Payment for pneumonia patients,242 GREEN STREET,GARDNER,1440,WORCESTER,(978) 632-3420,PAYM_30_PN,No Different Than the National Average Payment,147,"$20,464","$18,519","$22,303",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220098,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,MA,1432,MIDDLESEX,(978) 784-9000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,44,3.3,1.8,6.0,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,200 GROTON ROAD,AYER,1432,MIDDLESEX,(978) 784-9000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,43,"$23,010","$20,492","$25,807",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220098,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,MA,1432,MIDDLESEX,(978) 784-9000,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,200 GROTON ROAD,AYER,1432,MIDDLESEX,(978) 784-9000,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
220098,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,MA,1432,MIDDLESEX,(978) 784-9000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,84,10.7,7.4,14.9,,07/01/2019,06/30/2022,Payment for heart failure patients,200 GROTON ROAD,AYER,1432,MIDDLESEX,(978) 784-9000,PAYM_30_HF,No Different Than the National Average Payment,84,"$18,900","$16,878","$21,207",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220098,NASHOBA VALLEY MEDICAL CENTER,200 GROTON ROAD,AYER,MA,1432,MIDDLESEX,(978) 784-9000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,81,16.8,12.3,22.2,,07/01/2019,06/30/2022,Payment for pneumonia patients,200 GROTON ROAD,AYER,1432,MIDDLESEX,(978) 784-9000,PAYM_30_PN,No Different Than the National Average Payment,72,"$20,341","$17,810","$22,805",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,NORFOLK,(781) 340-8000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,235,3.8,2.5,5.8,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,55 FOGG ROAD,SOUTH WEYMOUTH,2190,NORFOLK,(781) 340-8000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,230,"$21,425","$20,304","$22,550",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,NORFOLK,(781) 340-8000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,336,10.5,8.4,13.0,,07/01/2019,06/30/2022,Payment for heart attack patients,55 FOGG ROAD,SOUTH WEYMOUTH,2190,NORFOLK,(781) 340-8000,PAYM_30_AMI,No Different Than the National Average Payment,324,"$27,280","$25,170","$29,447",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,NORFOLK,(781) 340-8000,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,1230,9.3,8.0,10.7,,07/01/2019,06/30/2022,Payment for heart failure patients,55 FOGG ROAD,SOUTH WEYMOUTH,2190,NORFOLK,(781) 340-8000,PAYM_30_HF,No Different Than the National Average Payment,1205,"$18,574","$17,876","$19,316",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Better Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220100,SOUTH SHORE HOSPITAL,55 FOGG ROAD,SOUTH WEYMOUTH,MA,2190,NORFOLK,(781) 340-8000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,1406,16.9,15.3,18.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,55 FOGG ROAD,SOUTH WEYMOUTH,2190,NORFOLK,(781) 340-8000,PAYM_30_PN,Less Than the National Average Payment,1351,"$19,252","$18,624","$19,903",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,(617) 243-6000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,459,3.6,2.5,5.0,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,2014 WASHINGTON STREET,NEWTON,2462,MIDDLESEX,(617) 243-6000,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,456,"$20,613","$19,828","$21,440",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,(617) 243-6000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,40,13.1,10.2,16.7,,07/01/2019,06/30/2022,Payment for heart attack patients,2014 WASHINGTON STREET,NEWTON,2462,MIDDLESEX,(617) 243-6000,PAYM_30_AMI,No Different Than the National Average Payment,38,"$27,613","$23,906","$31,687",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,(617) 243-6000,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,681,8.6,7.0,10.4,,07/01/2019,06/30/2022,Payment for heart failure patients,2014 WASHINGTON STREET,NEWTON,2462,MIDDLESEX,(617) 243-6000,PAYM_30_HF,No Different Than the National Average Payment,637,"$17,938","$17,047","$18,844",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Better Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220101,NEWTON-WELLESLEY HOSPITAL,2014 WASHINGTON STREET,NEWTON,MA,2462,MIDDLESEX,(617) 243-6000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,421,17.3,14.5,20.4,,07/01/2019,06/30/2022,Payment for pneumonia patients,2014 WASHINGTON STREET,NEWTON,2462,MIDDLESEX,(617) 243-6000,PAYM_30_PN,Less Than the National Average Payment,400,"$18,809","$17,665","$19,912",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
220105,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,MIDDLESEX,(781) 729-9000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,164,3,1.9,5.1,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,41 HIGHLAND AVENUE,WINCHESTER,1890,MIDDLESEX,(781) 729-9000,PAYM_90_HIP_KNEE,Less Than the National Average Payment,163,"$19,631","$18,501","$20,874",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Lower Payment,,04/01/2019,03/31/2022,lightgrey
220105,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,MIDDLESEX,(781) 729-9000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,40,12.5,9.3,16.5,,07/01/2019,06/30/2022,Payment for heart attack patients,41 HIGHLAND AVENUE,WINCHESTER,1890,MIDDLESEX,(781) 729-9000,PAYM_30_AMI,No Different Than the National Average Payment,40,"$27,031","$23,431","$31,097",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220105,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,MIDDLESEX,(781) 729-9000,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,460,8.8,6.9,11.1,,07/01/2019,06/30/2022,Payment for heart failure patients,41 HIGHLAND AVENUE,WINCHESTER,1890,MIDDLESEX,(781) 729-9000,PAYM_30_HF,No Different Than the National Average Payment,450,"$18,275","$17,237","$19,416",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Better Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220105,WINCHESTER HOSPITAL,41 HIGHLAND AVENUE,WINCHESTER,MA,1890,MIDDLESEX,(781) 729-9000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,458,16.3,13.5,19.7,,07/01/2019,06/30/2022,Payment for pneumonia patients,41 HIGHLAND AVENUE,WINCHESTER,1890,MIDDLESEX,(781) 729-9000,PAYM_30_PN,Less Than the National Average Payment,435,"$18,904","$17,873","$19,949",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Average Mortality and Lower Payment,,07/01/2019,06/30/2022,lightgrey
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,199 REEDSDALE ROAD,MILTON,MA,2186,NORFOLK,(617) 696-4600,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,756,2.6,1.8,3.6,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,199 REEDSDALE ROAD,MILTON,2186,NORFOLK,(617) 696-4600,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,755,"$21,325","$20,671","$21,998",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,199 REEDSDALE ROAD,MILTON,MA,2186,NORFOLK,(617) 696-4600,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2019,06/30/2022,Payment for heart attack patients,199 REEDSDALE ROAD,MILTON,2186,NORFOLK,(617) 696-4600,PAYM_30_AMI,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Not Available,13,07/01/2019,06/30/2022,lightgrey
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,199 REEDSDALE ROAD,MILTON,MA,2186,NORFOLK,(617) 696-4600,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,375,10,7.7,12.7,,07/01/2019,06/30/2022,Payment for heart failure patients,199 REEDSDALE ROAD,MILTON,2186,NORFOLK,(617) 696-4600,PAYM_30_HF,No Different Than the National Average Payment,365,"$18,508","$17,320","$19,740",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220108,BETH ISRAEL DEACONESS HOSPITAL - MILTON,199 REEDSDALE ROAD,MILTON,MA,2186,NORFOLK,(617) 696-4600,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,260,14.4,11.5,17.9,,07/01/2019,06/30/2022,Payment for pneumonia patients,199 REEDSDALE ROAD,MILTON,2186,NORFOLK,(617) 696-4600,PAYM_30_PN,No Different Than the National Average Payment,248,"$19,112","$17,713","$20,485",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Better Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,SUFFOLK,(617) 732-5500,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,393,2.8,1.8,4.1,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,75 FRANCIS STREET,BOSTON,2115,SUFFOLK,(617) 732-5500,PAYM_90_HIP_KNEE,No Different Than the National Average Payment,391,"$21,412","$20,538","$22,341",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Average Payment,,04/01/2019,03/31/2022,lightgrey
220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,SUFFOLK,(617) 732-5500,MORT_30_AMI,Death rate for heart attack patients,Better Than the National Rate,370,9.8,8.0,12.1,,07/01/2019,06/30/2022,Payment for heart attack patients,75 FRANCIS STREET,BOSTON,2115,SUFFOLK,(617) 732-5500,PAYM_30_AMI,Greater Than the National Average Payment,370,"$30,340","$28,162","$32,716",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Better Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,SUFFOLK,(617) 732-5500,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,854,9.2,7.7,11.0,,07/01/2019,06/30/2022,Payment for heart failure patients,75 FRANCIS STREET,BOSTON,2115,SUFFOLK,(617) 732-5500,PAYM_30_HF,No Different Than the National Average Payment,830,"$18,501","$17,707","$19,299",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Better Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220110,BRIGHAM AND WOMEN'S HOSPITAL,75 FRANCIS STREET,BOSTON,MA,2115,SUFFOLK,(617) 732-5500,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,375,15.1,12.6,17.9,,07/01/2019,06/30/2022,Payment for pneumonia patients,75 FRANCIS STREET,BOSTON,2115,SUFFOLK,(617) 732-5500,PAYM_30_PN,No Different Than the National Average Payment,355,"$20,732","$19,427","$21,930",,MORT_PAYM_30_PN,Value of Care Pneumonia measure,Better Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220111,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,2301,PLYMOUTH,(508) 427-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,309,4.4,2.8,6.6,,04/01/2019,03/31/2022,Payment for hip/knee replacement patients,235 NORTH PEARL STREET,BROCKTON,2301,PLYMOUTH,(508) 427-3000,PAYM_90_HIP_KNEE,Greater Than the National Average Payment,309,"$22,539","$21,507","$23,615",,COMP_PAYM_90_HIP_KNEE,Value of Care hip/knee replacement,Average Complications and Higher Payment,,04/01/2019,03/31/2022,lightgrey
220111,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,2301,PLYMOUTH,(508) 427-3000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,224,12.2,9.6,15.0,,07/01/2019,06/30/2022,Payment for heart attack patients,235 NORTH PEARL STREET,BROCKTON,2301,PLYMOUTH,(508) 427-3000,PAYM_30_AMI,No Different Than the National Average Payment,215,"$28,031","$25,525","$30,822",,MORT_PAYM_30_AMI,Value of Care Heart Attack measure,Average Mortality and Average Payment,,07/01/2019,06/30/2022,lightgrey
220111,GOOD SAMARITAN MEDICAL CENTER,235 NORTH PEARL STREET,BROCKTON,MA,2301,PLYMOUTH,(508) 427-3000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,526,11.2,9.2,13.5,,07/01/2019,06/30/2022,Payment for heart failure patients,235 NORTH PEARL STREET,BROCKTON,2301,PLYMOUTH,(508) 427-3000,PAYM_30_HF,Greater Than the National Average Payment,503,"$21,140","$20,006","$22,366",,MORT_PAYM_30_HF,Value of Care Heart Failure measur,Average Mortality and Higher Payment,,07/01/2019,06/30/2022,lightgrey
